BorrowFrequency,CategoryAffinity,BookPopularity,RecommendationScore
86.8421,2.1052632,357.89474,0.49605703
86.8421,2.1052632,378.94736,0.5082865
86.8421,2.1052632,400.0,0.52050555
86.8421,4.2105265,0.0,0.22788274
86.8421,4.2105265,21.052631,0.2929673
86.8421,4.2105265,42.105263,0.30205914
86.8421,4.2105265,63.157894,0.3146681
86.8421,4.2105265,84.210526,0.32791737
86.8421,4.2105265,105.26316,0.3414467
86.8421,4.2105265,126.31579,0.35523918
86.8421,4.2105265,147.36842,0.36987656
86.8421,4.2105265,168.42105,0.38624427
86.8421,4.2105265,189.47368,0.3994213
86.8421,4.2105265,210.52632,0.41189915
86.8421,4.2105265,231.57895,0.42439196
86.8421,4.2105265,252.63158,0.43603423
86.8421,4.2105265,273.6842,0.44774622
86.8421,4.2105265,294.73685,0.4595164
86.8421,4.2105265,315.78946,0.47133186
86.8421,4.2105265,336.8421,0.48317933
86.8421,4.2105265,357.89474,0.49504572
86.8421,4.2105265,378.94736,0.5069179
86.8421,4.2105265,400.0,0.5189449
86.8421,6.3157897,0.0,0.22942717
86.8421,6.3157897,21.052631,0.29341784
86.8421,6.3157897,42.105263,0.3018461
86.8421,6.3157897,63.157894,0.31453216
86.8421,6.3157897,84.210526,0.32777858
86.8421,6.3157897,105.26316,0.34130493
86.8421,6.3157897,126.31579,0.35509476
86.8421,6.3157897,147.36842,0.3693733
86.8421,6.3157897,168.42105,0.38555118
86.8421,6.3157897,189.47368,0.3988804
86.8421,6.3157897,210.52632,0.411353
86.8421,6.3157897,231.57895,0.42348903
86.8421,6.3157897,252.63158,0.43512663
86.8421,6.3157897,273.6842,0.4468335
86.8421,6.3157897,294.73685,0.45859948
86.8421,6.3157897,315.78946,0.47041175
86.8421,6.3157897,336.8421,0.482257
86.8421,6.3157897,357.89474,0.49412268
86.8421,6.3157897,378.94736,0.5059949
86.8421,6.3157897,400.0,0.51786065
86.8421,8.421053,0.0,0.23097894
86.8421,8.421053,21.052631,0.29387003
86.8421,8.421053,42.105263,0.30163312
86.8421,8.421053,63.157894,0.31439632
86.8421,8.421053,84.210526,0.32763967
86.8421,8.421053,105.26316,0.34116325
86.8421,8.421053,126.31579,0.3549504
86.8421,8.421053,147.36842,0.36898264
86.8421,8.421053,168.42105,0.38485828
86.8421,8.421053,189.47368,0.39833975
86.8421,8.421053,210.52632,0.41080707
86.8421,8.421053,231.57895,0.42258653
86.8421,8.421053,252.63158,0.43421912
86.8421,8.421053,273.6842,0.44592094
86.8421,8.421053,294.73685,0.4576827
86.8421,8.421053,315.78946,0.4694919
86.8421,8.421053,336.8421,0.4813355
86.8421,8.421053,357.89474,0.49319994
86.8421,8.421053,378.94736,0.5050721
86.8421,8.421053,400.0,0.5169383
86.8421,10.526316,0.0,0.23253801
86.8421,10.526316,21.052631,0.29447195
86.8421,10.526316,42.105263,0.30142027
86.8421,10.526316,63.157894,0.3142604
86.8421,10.526316,84.210526,0.32750082
86.8421,10.526316,105.26316,0.34102157
86.8421,10.526316,126.31579,0.3548061
86.8421,10.526316,147.36842,0.36883593
86.8421,10.526316,168.42105,0.384166
86.8421,10.526316,189.47368,0.3977995
86.8421,10.526316,210.52632,0.41014448
86.8421,10.526316,231.57895,0.42168468
86.8421,10.526316,252.63158,0.43331116
86.8421,10.526316,273.6842,0.44500887
86.8421,10.526316,294.73685,0.45676664
86.8421,10.526316,315.78946,0.4685725
86.8421,10.526316,336.8421,0.48041368
86.8421,10.526316,357.89474,0.49227685
86.8421,10.526316,378.94736,0.504149
86.8421,10.526316,400.0,0.51601666
86.8421,12.631579,0.0,0.23410444
86.8421,12.631579,21.052631,0.29515338
86.8421,12.631579,42.105263,0.30120745
86.8421,12.631579,63.157894,0.31412458
86.8421,12.631579,84.210526,0.327362
86.8421,12.631579,105.26316,0.34087995
86.8421,12.631579,126.31579,0.3546618
86.8421,12.631579,147.36842,0.36868912
86.8421,12.631579,168.42105,0.38347447
86.8421,12.631579,189.47368,0.39725938
86.8421,12.631579,210.52632,0.40925023
86.8421,12.631579,231.57895,0.4207834
86.8421,12.631579,252.63158,0.4324035
86.8421,12.631579,273.6842,0.44409707
86.8421,12.631579,294.73685,0.45585048
86.8421,12.631579,315.78946,0.4676533
86.8421,12.631579,336.8421,0.47949216
86.8421,12.631579,357.89474,0.49135402
86.8421,12.631579,378.94736,0.50322616
86.8421,12.631579,400.0,0.51509464
86.8421,14.736842,0.0,0.23567814
86.8421,14.736842,21.052631,0.2958224
86.8421,14.736842,42.105263,0.30099475
86.8421,14.736842,63.157894,0.31398883
86.8421,14.736842,84.210526,0.32722318
86.8421,14.736842,105.26316,0.3407384
86.8421,14.736842,126.31579,0.3545176
86.8421,14.736842,147.36842,0.3685425
86.8421,14.736842,168.42105,0.38306624
86.8421,14.736842,189.47368,0.3967195
86.8421,14.736842,210.52632,0.4083567
86.8421,14.736842,231.57895,0.41988245
86.8421,14.736842,252.63158,0.4314964
86.8421,14.736842,273.6842,0.44318584
86.8421,14.736842,294.73685,0.4549349
86.8421,14.736842,315.78946,0.466734
86.8421,14.736842,336.8421,0.47857067
86.8421,14.736842,357.89474,0.49043143
86.8421,14.736842,378.94736,0.50230294
86.8421,14.736842,400.0,0.5141718
86.8421,16.842106,0.0,0.23752926
86.8421,16.842106,21.052631,0.2964926
86.8421,16.842106,42.105263,0.3007821
86.8421,16.842106,63.157894,0.3138531
86.8421,16.842106,84.210526,0.32708448
86.8421,16.842106,105.26316,0.34059677
86.8421,16.842106,126.31579,0.35437334
86.8421,16.842106,147.36842,0.36839578
86.8421,16.842106,168.42105,0.38294536
86.8421,16.842106,189.47368,0.39604616
86.8421,16.842106,210.52632,0.40746376
86.8421,16.842106,231.57895,0.4189822
86.8421,16.842106,252.63158,0.43058953
86.8421,16.842106,273.6842,0.44227386
86.8421,16.842106,294.73685,0.45401946
86.8421,16.842106,315.78946,0.46581537
86.8421,16.842106,336.8421,0.47764948
86.8421,16.842106,357.89474,0.48950878
86.8421,16.842106,378.94736,0.50138015
86.8421,16.842106,400.0,0.5132498
86.8421,18.947369,0.0,0.23945853
86.8421,18.947369,21.052631,0.29716367
86.8421,18.947369,42.105263,0.30056962
86.8421,18.947369,63.157894,0.3137173
86.8421,18.947369,84.210526,0.32694566
86.8421,18.947369,105.26316,0.3404552
86.8421,18.947369,126.31579,0.35422912
86.8421,18.947369,147.36842,0.36824918
86.8421,18.947369,168.42105,0.3828285
86.8421,18.947369,189.47368,0.39516208
86.8421,18.947369,210.52632,0.40657145
86.8421,18.947369,231.57895,0.4180825
86.8421,18.947369,252.63158,0.42968342
86.8421,18.947369,273.6842,0.44136208
86.8421,18.947369,294.73685,0.453104
86.8421,18.947369,315.78946,0.46489665
86.8421,18.947369,336.8421,0.47672805
86.8421,18.947369,357.89474,0.4885858
86.8421,18.947369,378.94736,0.500457
86.8421,18.947369,400.0,0.512327
86.8421,21.052631,0.0,0.24139857
86.8421,21.052631,21.052631,0.29783562
86.8421,21.052631,42.105263,0.30036372
86.8421,21.052631,63.157894,0.31358165
86.8421,21.052631,84.210526,0.32680705
86.8421,21.052631,105.26316,0.3403137
86.8421,21.052631,126.31579,0.35408497
86.8421,21.052631,147.36842,0.36810252
86.8421,21.052631,168.42105,0.3827894
86.8421,21.052631,189.47368,0.39448485
86.8421,21.052631,210.52632,0.40567967
86.8421,21.052631,231.57895,0.41718325
86.8421,21.052631,252.63158,0.42877766
86.8421,21.052631,273.6842,0.44045064
86.8421,21.052631,294.73685,0.45218945
86.8421,21.052631,315.78946,0.46397805
86.8421,21.052631,336.8421,0.47580716
86.8421,21.052631,357.89474,0.48766357
86.8421,21.052631,378.94736,0.49953422
86.8421,21.052631,400.0,0.5114045
86.8421,23.157894,0.0,0.24334922
86.8421,23.157894,21.052631,0.29850844
86.8421,23.157894,42.105263,0.30020124
86.8421,23.157894,63.157894,0.31344602
86.8421,23.157894,84.210526,0.3266684
86.8421,23.157894,105.26316,0.34017217
86.8421,23.157894,126.31579,0.35394087
86.8421,23.157894,147.36842,0.3679559
86.8421,23.157894,168.42105,0.38255095
86.8421,23.157894,189.47368,0.39400864
86.8421,23.157894,210.52632,0.40478855
86.8421,23.157894,231.57895,0.41628453
86.8421,23.157894,252.63158,0.42787224
86.8421,23.157894,273.6842,0.4395397
86.8421,23.157894,294.73685,0.4512741
86.8421,23.157894,315.78946,0.46306
86.8421,23.157894,336.8421,0.4748863
86.8421,23.157894,357.89474,0.48674116
86.8421,23.157894,378.94736,0.4986109
86.8421,23.157894,400.0,0.5104819
86.8421,25.263159,0.0,0.2453106
86.8421,25.263159,21.052631,0.2991821
86.8421,25.263159,42.105263,0.30003884
86.8421,25.263159,63.157894,0.31331035
86.8421,25.263159,84.210526,0.32652974
86.8421,25.263159,105.26316,0.34003076
86.8421,25.263159,126.31579,0.35379672
86.8421,25.263159,147.36842,0.36780939
86.8421,25.263159,168.42105,0.38200665
86.8421,25.263159,189.47368,0.39353272
86.8421,25.263159,210.52632,0.40389803
86.8421,25.263159,231.57895,0.41538638
86.8421,25.263159,252.63158,0.4269674
86.8421,25.263159,273.6842,0.43862897
86.8421,25.263159,294.73685,0.45035878
86.8421,25.263159,315.78946,0.46214202
86.8421,25.263159,336.8421,0.47396564
86.8421,25.263159,357.89474,0.48581868
86.8421,25.263159,378.94736,0.497688
86.8421,25.263159,400.0,0.5095595
86.8421,27.368422,0.0,0.24710418
86.8421,27.368422,21.052631,0.3000729
86.8421,27.368422,42.105263,0.2998765
86.8421,27.368422,63.157894,0.31317478
86.8421,27.368422,84.210526,0.32639116
86.8421,27.368422,105.26316,0.33988926
86.8421,27.368422,126.31579,0.35365263
86.8421,27.368422,147.36842,0.36766276
86.8421,27.368422,168.42105,0.38138875
86.8421,27.368422,189.47368,0.39305684
86.8421,27.368422,210.52632,0.40322006
86.8421,27.368422,231.57895,0.4144889
86.8421,27.368422,252.63158,0.42606306
86.8421,27.368422,273.6842,0.43771887
86.8421,27.368422,294.73685,0.44944397
86.8421,27.368422,315.78946,0.46122423
86.8421,27.368422,336.8421,0.47304535
86.8421,27.368422,357.89474,0.48489642
86.8421,27.368422,378.94736,0.49676487
86.8421,27.368422,400.0,0.5086365
86.8421,29.473684,0.0,0.24924691
86.8421,29.473684,21.052631,0.3011053
86.8421,29.473684,42.105263,0.29971418
86.8421,29.473684,63.157894,0.3130392
86.8421,29.473684,84.210526,0.32625258
86.8421,29.473684,105.26316,0.33974785
86.8421,29.473684,126.31579,0.3535085
86.8421,29.473684,147.36842,0.3673018
86.8421,29.473684,168.42105,0.3807711
86.8421,29.473684,189.47368,0.39258137
86.8421,29.473684,210.52632,0.40274027
86.8421,29.473684,231.57895,0.4135919
86.8421,29.473684,252.63158,0.42515934
86.8421,29.473684,273.6842,0.43680903
86.8421,29.473684,294.73685,0.44852918
86.8421,29.473684,315.78946,0.46030664
86.8421,29.473684,336.8421,0.47212493
86.8421,29.473684,357.89474,0.48397404
86.8421,29.473684,378.94736,0.49584192
86.8421,29.473684,400.0,0.50771374
86.8421,31.578947,0.0,0.25140846
86.8421,31.578947,21.052631,0.30213973
86.8421,31.578947,42.105263,0.29955196
86.8421,31.578947,63.157894,0.31288046
86.8421,31.578947,84.210526,0.3261141
86.8421,31.578947,105.26316,0.33960655
86.8421,31.578947,126.31579,0.3533645
86.8421,31.578947,147.36842,0.36672083
86.8421,31.578947,168.42105,0.3801538
86.8421,31.578947,189.47368,0.3921058
86.8421,31.578947,210.52632,0.4022608
86.8421,31.578947,231.57895,0.41269547
86.8421,31.578947,252.63158,0.42425597
86.8421,31.578947,273.6842,0.43589982
86.8421,31.578947,294.73685,0.44761482
86.8421,31.578947,315.78946,0.45938826
86.8421,31.578947,336.8421,0.471205
86.8421,31.578947,357.89474,0.48305225
86.8421,31.578947,378.94736,0.49491888
86.8421,31.578947,400.0,0.50679076
86.8421,33.68421,0.0,0.25360066
86.8421,33.68421,21.052631,0.30336615
86.8421,33.68421,42.105263,0.29938972
86.8421,33.68421,63.157894,0.312708
86.8421,33.68421,84.210526,0.3259755
86.8421,33.68421,105.26316,0.3394652
86.8421,33.68421,126.31579,0.35322046
86.8421,33.68421,147.36842,0.36614016
86.8421,33.68421,168.42105,0.37953705
86.8421,33.68421,189.47368,0.3916357
86.8421,33.68421,210.52632,0.40178135
86.8421,33.68421,231.57895,0.41201705
86.8421,33.68421,252.63158,0.4233532
86.8421,33.68421,273.6842,0.43499076
86.8421,33.68421,294.73685,0.44670096
86.8421,33.68421,315.78946,0.45847034
86.8421,33.68421,336.8421,0.47028485
86.8421,33.68421,357.89474,0.4821303
86.8421,33.68421,378.94736,0.49399582
86.8421,33.68421,400.0,0.5058681
86.8421,35.789474,0.0,0.25576043
86.8421,35.789474,21.052631,0.3045981
86.8421,35.789474,42.105263,0.29922757
86.8421,35.789474,63.157894,0.31253552
86.8421,35.789474,84.210526,0.32583708
86.8421,35.789474,105.26316,0.3393238
86.8421,35.789474,126.31579,0.35284334
86.8421,35.789474,147.36842,0.36556002
86.8421,35.789474,168.42105,0.37892067
86.8421,35.789474,189.47368,0.39124724
86.8421,35.789474,210.52632,0.40130228
86.8421,35.789474,231.57895,0.4115341
86.8421,35.789474,252.63158,0.42245072
86.8421,35.789474,273.6842,0.4340826
86.8421,35.789474,294.73685,0.44578722
86.8421,35.789474,315.78946,0.4575525
86.8421,35.789474,336.8421,0.46936497
86.8421,35.789474,357.89474,0.48120826
86.8421,35.789474,378.94736,0.4930728
86.8421,35.789474,400.0,0.50494504
86.8421,37.894737,0.0,0.25785577
86.8421,37.894737,21.052631,0.30598363
86.8421,37.894737,42.105263,0.29906544
86.8421,37.894737,63.157894,0.3123803
86.8421,37.894737,84.210526,0.32569864
86.8421,37.894737,105.26316,0.33918247
86.8421,37.894737,126.31579,0.3522725
86.8421,37.894737,147.36842,0.36498
86.8421,37.894737,168.42105,0.37830448
86.8421,37.894737,189.47368,0.39085862
86.8421,37.894737,210.52632,0.4008233
86.8421,37.894737,231.57895,0.41105127
86.8421,37.894737,252.63158,0.42154884
86.8421,37.894737,273.6842,0.43317434
86.8421,37.894737,294.73685,0.44487375
86.8421,37.894737,315.78946,0.45663497
86.8421,37.894737,336.8421,0.46844417
86.8421,37.894737,357.89474,0.48028678
86.8421,37.894737,378.94736,0.49214992
86.8421,37.894737,400.0,0.5040216
86.8421,40.0,0.0,0.25992104
86.8421,40.0,21.052631,0.30755424
86.8421,40.0,42.105263,0.29890335
86.8421,40.0,63.157894,0.3122551
86.8421,40.0,84.210526,0.32556018
86.8421,40.0,105.26316,0.33904126
86.8421,40.0,126.31579,0.35170203
86.8421,40.0,147.36842,0.3644006
86.8421,40.0,168.42105,0.37768877
86.8421,40.0,189.47368,0.39047053
86.8421,40.0,210.52632,0.40034452
86.8421,40.0,231.57895,0.41056857
86.8421,40.0,252.63158,0.42087063
86.8421,40.0,273.6842,0.43226683
86.8421,40.0,294.73685,0.4439611
86.8421,40.0,315.78946,0.4557179
86.8421,40.0,336.8421,0.46752384
86.8421,40.0,357.89474,0.47936514
86.8421,40.0,378.94736,0.49122706
86.8421,40.0,400.0,0.50309885
94.73684,0.0,0.0,0.22049321
94.73684,0.0,21.052631,0.28654602
94.73684,0.0,42.105263,0.29518384
94.73684,0.0,63.157894,0.30762017
94.73684,0.0,84.210526,0.3207116
94.73684,0.0,105.26316,0.3340914
94.73684,0.0,126.31579,0.3477436
94.73684,0.0,147.36842,0.36151093
94.73684,0.0,168.42105,0.3771047
94.73684,0.0,189.47368,0.39151016
94.73684,0.0,210.52632,0.40390715
94.73684,0.0,231.57895,0.41642815
94.73684,0.0,252.63158,0.4290561
94.73684,0.0,273.6842,0.4409259
94.73684,0.0,294.73685,0.4526637
94.73684,0.0,315.78946,0.46445423
94.73684,0.0,336.8421,0.47628486
94.73684,0.0,357.89474,0.48814166
94.73684,0.0,378.94736,0.5000126
94.73684,0.0,400.0,0.5118831
94.73684,2.1052632,0.0,0.22200198
94.73684,2.1052632,21.052631,0.28728828
94.73684,2.1052632,42.105263,0.2949736
94.73684,2.1052632,63.157894,0.30748597
94.73684,2.1052632,84.210526,0.32057428
94.73684,2.1052632,105.26316,0.33395115
94.73684,2.1052632,126.31579,0.3476006
94.73684,2.1052632,147.36842,0.36147735
94.73684,2.1052632,168.42105,0.37641788
94.73684,2.1052632,189.47368,0.39097312
94.73684,2.1052632,210.52632,0.4033644
94.73684,2.1052632,231.57895,0.41588032
94.73684,2.1052632,252.63158,0.42834967
94.73684,2.1052632,273.6842,0.44001615
94.73684,2.1052632,294.73685,0.45174888
94.73684,2.1052632,315.78946,0.4635362
94.73684,2.1052632,336.8421,0.4753639
94.73684,2.1052632,357.89474,0.4872192
94.73684,2.1052632,378.94736,0.4990893
94.73684,2.1052632,400.0,0.5109604
94.73684,4.2105265,0.0,0.22351809
94.73684,4.2105265,21.052631,0.28803167
94.73684,4.2105265,42.105263,0.29476342
94.73684,4.2105265,63.157894,0.30735174
94.73684,4.2105265,84.210526,0.320437
94.73684,4.2105265,105.26316,0.33381093
94.73684,4.2105265,126.31579,0.3474577
94.73684,4.2105265,147.36842,0.36135966
94.73684,4.2105265,168.42105,0.37573162
94.73684,4.2105265,189.47368,0.39043614
94.73684,4.2105265,210.52632,0.4028218
94.73684,4.2105265,231.57895,0.41533253
94.73684,4.2105265,252.63158,0.42744544
94.73684,4.2105265,273.6842,0.4391064
94.73684,4.2105265,294.73685,0.45083484
94.73684,4.2105265,315.78946,0.4626181
94.73684,4.2105265,336.8421,0.47444302
94.73684,4.2105265,357.89474,0.48629668
94.73684,4.2105265,378.94736,0.49816638
94.73684,4.2105265,400.0,0.5100378
94.73684,6.3157897,0.0,0.22504157
94.73684,6.3157897,21.052631,0.28877047
94.73684,6.3157897,42.105263,0.29455337
94.73684,6.3157897,63.157894,0.3072176
94.73684,6.3157897,84.210526,0.3202998
94.73684,6.3157897,105.26316,0.3336708
94.73684,6.3157897,126.31579,0.3473148
94.73684,6.3157897,147.36842,0.36121422
94.73684,6.3157897,168.42105,0.3750458
94.73684,6.3157897,189.47368,0.38989964
94.73684,6.3157897,210.52632,0.40227935
94.73684,6.3157897,231.57895,0.41478515
94.73684,6.3157897,252.63158,0.42654067
94.73684,6.3157897,273.6842,0.43819728
94.73684,6.3157897,294.73685,0.4499207
94.73684,6.3157897,315.78946,0.46170035
94.73684,6.3157897,336.8421,0.47352254
94.73684,6.3157897,357.89474,0.48537466
94.73684,6.3157897,378.94736,0.4972435
94.73684,6.3157897,400.0,0.50911534
94.73684,8.421053,0.0,0.22657236
94.73684,8.421053,21.052631,0.28936118
94.73684,8.421053,42.105263,0.29434338
94.73684,8.421053,63.157894,0.30708346
94.73684,8.421053,84.210526,0.32016256
94.73684,8.421053,105.26316,0.33353063
94.73684,8.421053,126.31579,0.3471719
94.73684,8.421053,147.36842,0.36106876
94.73684,8.421053,168.42105,0.37495187
94.73684,8.421053,189.47368,0.38936338
94.73684,8.421053,210.52632,0.40173733
94.73684,8.421053,231.57895,0.4140657
94.73684,8.421053,252.63158,0.42563677
94.73684,8.421053,273.6842,0.4372886
94.73684,8.421053,294.73685,0.4490071
94.73684,8.421053,315.78946,0.4607826
94.73684,8.421053,336.8421,0.4726021
94.73684,8.421053,357.89474,0.48445234
94.73684,8.421053,378.94736,0.49632034
94.73684,8.421053,400.0,0.5081921
94.73684,10.526316,0.0,0.22811054
94.73684,10.526316,21.052631,0.29006323
94.73684,10.526316,42.105263,0.2941335
94.73684,10.526316,63.157894,0.30694935
94.73684,10.526316,84.210526,0.32002538
94.73684,10.526316,105.26316,0.3333905
94.73684,10.526316,126.31579,0.3470291
94.73684,10.526316,147.36842,0.36092338
94.73684,10.526316,168.42105,0.37491304
94.73684,10.526316,189.47368,0.3888273
94.73684,10.526316,210.52632,0.4011955
94.73684,10.526316,231.57895,0.413169
94.73684,10.526316,252.63158,0.4247332
94.73684,10.526316,273.6842,0.43638018
94.73684,10.526316,294.73685,0.4480938
94.73684,10.526316,315.78946,0.45986554
94.73684,10.526316,336.8421,0.47168195
94.73684,10.526316,357.89474,0.48352998
94.73684,10.526316,378.94736,0.4953973
94.73684,10.526316,400.0,0.5072693
94.73684,12.631579,0.0,0.22965603
94.73684,12.631579,21.052631,0.2907668
94.73684,12.631579,42.105263,0.29392368
94.73684,12.631579,63.157894,0.3068231
94.73684,12.631579,84.210526,0.3198882
94.73684,12.631579,105.26316,0.3332505
94.73684,12.631579,126.31579,0.34688628
94.73684,12.631579,147.36842,0.36077794
94.73684,12.631579,168.42105,0.37487406
94.73684,12.631579,189.47368,0.38829157
94.73684,12.631579,210.52632,0.40065384
94.73684,12.631579,231.57895,0.41227263
94.73684,12.631579,252.63158,0.42382976
94.73684,12.631579,273.6842,0.43547097
94.73684,12.631579,294.73685,0.44718084
94.73684,12.631579,315.78946,0.45894873
94.73684,12.631579,336.8421,0.47076175
94.73684,12.631579,357.89474,0.48260838
94.73684,12.631579,378.94736,0.49447405
94.73684,12.631579,400.0,0.5063463
94.73684,14.736842,0.0,0.23124532
94.73684,14.736842,21.052631,0.29145595
94.73684,14.736842,42.105263,0.293714
94.73684,14.736842,63.157894,0.30669746
94.73684,14.736842,84.210526,0.3197511
94.73684,14.736842,105.26316,0.33311054
94.73684,14.736842,126.31579,0.34674343
94.73684,14.736842,147.36842,0.36063266
94.73684,14.736842,168.42105,0.37483513
94.73684,14.736842,189.47368,0.3881439
94.73684,14.736842,210.52632,0.39992386
94.73684,14.736842,231.57895,0.4113772
94.73684,14.736842,252.63158,0.42292726
94.73684,14.736842,273.6842,0.43456247
94.73684,14.736842,294.73685,0.44626844
94.73684,14.736842,315.78946,0.45803186
94.73684,14.736842,336.8421,0.46984196
94.73684,14.736842,357.89474,0.48168632
94.73684,14.736842,378.94736,0.49355122
94.73684,14.736842,400.0,0.50542337
94.73684,16.842106,0.0,0.23314066
94.73684,16.842106,21.052631,0.29213682
94.73684,16.842106,42.105263,0.29350436
94.73684,16.842106,63.157894,0.3065718
94.73684,16.842106,84.210526,0.31961396
94.73684,16.842106,105.26316,0.33297044
94.73684,16.842106,126.31579,0.34660068
94.73684,16.842106,147.36842,0.36048734
94.73684,16.842106,168.42105,0.3747962
94.73684,16.842106,189.47368,0.38801306
94.73684,16.842106,210.52632,0.39903706
94.73684,16.842106,231.57895,0.4104823
94.73684,16.842106,252.63158,0.42202526
94.73684,16.842106,273.6842,0.43365416
94.73684,16.842106,294.73685,0.4453562
94.73684,16.842106,315.78946,0.45711544
94.73684,16.842106,336.8421,0.46892244
94.73684,16.842106,357.89474,0.4807645
94.73684,16.842106,378.94736,0.49262848
94.73684,16.842106,400.0,0.5045002
94.73684,18.947369,0.0,0.23504533
94.73684,18.947369,21.052631,0.2928186
94.73684,18.947369,42.105263,0.29329485
94.73684,18.947369,63.157894,0.30644622
94.73684,18.947369,84.210526,0.319477
94.73684,18.947369,105.26316,0.33283046
94.73684,18.947369,126.31579,0.34645805
94.73684,18.947369,147.36842,0.36034203
94.73684,18.947369,168.42105,0.37475732
94.73684,18.947369,189.47368,0.38788193
94.73684,18.947369,210.52632,0.39815083
94.73684,18.947369,231.57895,0.40958792
94.73684,18.947369,252.63158,0.42112356
94.73684,18.947369,273.6842,0.43274626
94.73684,18.947369,294.73685,0.44444326
94.73684,18.947369,315.78946,0.45619923
94.73684,18.947369,336.8421,0.46800312
94.73684,18.947369,357.89474,0.4798429
94.73684,18.947369,378.94736,0.49170575
94.73684,18.947369,400.0,0.5035775
94.73684,21.052631,0.0,0.23696071
94.73684,21.052631,21.052631,0.2935013
94.73684,21.052631,42.105263,0.29308534
94.73684,21.052631,63.157894,0.3063206
94.73684,21.052631,84.210526,0.31934
94.73684,21.052631,105.26316,0.33269045
94.73684,21.052631,126.31579,0.34631526
94.73684,21.052631,147.36842,0.3601967
94.73684,21.052631,168.42105,0.37468573
94.73684,21.052631,189.47368,0.38754657
94.73684,21.052631,210.52632,0.39766052
94.73684,21.052631,231.57895,0.4086941
94.73684,21.052631,252.63158,0.4202226
94.73684,21.052631,273.6842,0.431839
94.73684,21.052631,294.73685,0.4435304
94.73684,21.052631,315.78946,0.45528343
94.73684,21.052631,336.8421,0.46708408
94.73684,21.052631,357.89474,0.47892156
94.73684,21.052631,378.94736,0.49078274
94.73684,21.052631,400.0,0.50265443
94.73684,23.157894,0.0,0.23888685
94.73684,23.157894,21.052631,0.29418498
94.73684,23.157894,42.105263,0.292876
94.73684,23.157894,63.157894,0.3061951
94.73684,23.157894,84.210526,0.31920296
94.73684,23.157894,105.26316,0.33255053
94.73684,23.157894,126.31579,0.34617248
94.73684,23.157894,147.36842,0.36005136
94.73684,23.157894,168.42105,0.37452078
94.73684,23.157894,189.47368,0.38713247
94.73684,23.157894,210.52632,0.39718306
94.73684,23.157894,231.57895,0.40780088
94.73684,23.157894,252.63158,0.41932216
94.73684,23.157894,273.6842,0.43093202
94.73684,23.157894,294.73685,0.4426182
94.73684,23.157894,315.78946,0.45436794
94.73684,23.157894,336.8421,0.46616504
94.73684,23.157894,357.89474,0.47800013
94.73684,23.157894,378.94736,0.4898602
94.73684,23.157894,400.0,0.5017312
94.73684,25.263159,0.0,0.24082364
94.73684,25.263159,21.052631,0.2948695
94.73684,25.263159,42.105263,0.29269186
94.73684,25.263159,63.157894,0.30606958
94.73684,25.263159,84.210526,0.319066
94.73684,25.263159,105.26316,0.33241063
94.73684,25.263159,126.31579,0.34602985
94.73684,25.263159,147.36842,0.35990623
94.73684,25.263159,168.42105,0.3743558
94.73684,25.263159,189.47368,0.38674554
94.73684,25.263159,210.52632,0.3967058
94.73684,25.263159,231.57895,0.40690845
94.73684,25.263159,252.63158,0.41842213
94.73684,25.263159,273.6842,0.43002564
94.73684,25.263159,294.73685,0.44170627
94.73684,25.263159,315.78946,0.453452
94.73684,25.263159,336.8421,0.46524626
94.73684,25.263159,357.89474,0.47707886
94.73684,25.263159,378.94736,0.4889378
94.73684,25.263159,400.0,0.5008082
94.73684,27.368422,0.0,0.24280149
94.73684,27.368422,21.052631,0.29555503
94.73684,27.368422,42.105263,0.29253185
94.73684,27.368422,63.157894,0.3059222
94.73684,27.368422,84.210526,0.31892902
94.73684,27.368422,105.26316,0.3322708
94.73684,27.368422,126.31579,0.3458873
94.73684,27.368422,147.36842,0.35976094
94.73684,27.368422,168.42105,0.37389976
94.73684,27.368422,189.47368,0.3863587
94.73684,27.368422,210.52632,0.39622852
94.73684,27.368422,231.57895,0.40641883
94.73684,27.368422,252.63158,0.41752267
94.73684,27.368422,273.6842,0.4291195
94.73684,27.368422,294.73685,0.44079465
94.73684,27.368422,315.78946,0.45253593
94.73684,27.368422,336.8421,0.46432772
94.73684,27.368422,357.89474,0.47615772
94.73684,27.368422,378.94736,0.4880148
94.73684,27.368422,400.0,0.4998851
94.73684,29.473684,0.0,0.24510142
94.73684,29.473684,21.052631,0.29665264
94.73684,29.473684,42.105263,0.2923718
94.73684,29.473684,63.157894,0.305708
94.73684,29.473684,84.210526,0.31879216
94.73684,29.473684,105.26316,0.33213094
94.73684,29.473684,126.31579,0.34574467
94.73684,29.473684,147.36842,0.3596158
94.73684,29.473684,168.42105,0.37328705
94.73684,29.473684,189.47368,0.38597196
94.73684,29.473684,210.52632,0.39575174
94.73684,29.473684,231.57895,0.40593785
94.73684,29.473684,252.63158,0.4166239
94.73684,29.473684,273.6842,0.4282142
94.73684,29.473684,294.73685,0.43988362
94.73684,29.473684,315.78946,0.45162013
94.73684,29.473684,336.8421,0.46340954
94.73684,29.473684,357.89474,0.47523707
94.73684,29.473684,378.94736,0.4870928
94.73684,29.473684,400.0,0.49896234
94.73684,31.578947,0.0,0.2473322
94.73684,31.578947,21.052631,0.29791847
94.73684,31.578947,42.105263,0.29221186
